,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4807,ZMO1_ZMO1846,ZCP4_1334,98.4,250,4,0,1,250,1,250,0.0,496.0,250,1.0,<=>
4840,ZMO1_ZMO1847,ZCP4_1333,98.516,337,5,0,1,337,1,337,0.0,647.0,337,1.0,<=>
4842,ZMO1_ZMO1848,ZCP4_1332,98.281,349,6,0,1,349,1,349,0.0,707.0,349,1.0,<=>
4843,ZMO1_ZMO1849,ZCP4_1331,99.485,583,3,0,1,583,1,583,0.0,1188.0,583,1.0,<=>
4844,ZMO1_ZMO1850,ZCP4_1330,98.333,120,2,0,1,120,1,120,3.31e-87,245.0,120,1.0,<=>
4845,ZMO1_ZMO1851,ZCP4_1329,98.462,195,3,0,1,195,1,195,6.99e-142,389.0,195,1.0,<=>
4846,ZMO1_ZMO1853,ZCP4_1328,98.658,298,4,0,1,298,1,298,0.0,602.0,298,1.0,<=>
4848,ZMO1_ZMO1854,ZCP4_1327,97.921,481,10,0,1,481,1,481,0.0,952.0,481,1.0,<=>
4850,ZMO1_ZMO1855,ZCP4_1326,97.211,251,7,0,1,251,1,251,0.0,511.0,251,1.0,<=>
4859,ZMO1_ZMO1866,ZCP4_1316,100.0,546,0,0,1,546,1,546,0.0,1109.0,546,1.0,<=>
4860,ZMO1_ZMO1867,ZCP4_1315,99.636,275,1,0,1,275,1,275,0.0,554.0,275,1.0,<=>
4861,ZMO1_ZMO1868,ZCP4_1314,99.251,267,2,0,1,267,1,267,0.0,544.0,267,1.0,<=>
4862,ZMO1_ZMO1869,ZCP4_1313,99.194,248,2,0,1,248,1,248,0.0,514.0,248,1.0,<=>
4863,ZMO1_ZMO1870,ZCP4_1312,99.694,327,1,0,1,327,1,327,0.0,666.0,327,1.0,<=>
4865,ZMO1_ZMO1871,ZCP4_1311,99.398,332,2,0,1,332,1,332,0.0,682.0,332,1.0,<=>
4866,ZMO1_ZMO1872,ZCP4_1310,100.0,208,0,0,1,208,1,208,4.19e-157,429.0,208,1.0,<=>
4867,ZMO1_ZMO1873,ZCP4_1309,99.091,110,1,0,1,110,1,110,3.5e-80,226.0,110,1.0,<=>
4869,ZMO1_ZMO1874,ZCP4_1308,100.0,77,0,0,1,77,1,77,1.3999999999999998e-54,159.0,77,1.0,<=>
4871,ZMO1_ZMO1875,ZCP4_1307,100.0,122,0,0,1,122,1,122,8.35e-88,247.0,122,1.0,<=>
4872,ZMO1_ZMO1876,ZCP4_1306,100.0,162,0,0,1,162,1,162,6.98e-118,326.0,162,1.0,<=>
4873,ZMO1_ZMO1877,ZCP4_1305,100.0,283,0,0,1,283,1,283,0.0,580.0,283,1.0,<=>
4874,ZMO1_ZMO1878,ZCP4_1304,99.548,884,4,0,1,884,1,884,0.0,1805.0,884,1.0,<=>
4879,ZMO1_ZMO1879,ZCP4_1303,99.676,309,1,0,25,333,1,309,0.0,635.0,333,0.9279279279279279,<=>
4880,ZMO1_ZMO1880,ZCP4_1302,99.01,202,2,0,1,202,1,202,9.99e-150,410.0,202,1.0,<=>
4881,ZMO1_ZMO1882,ZCP4_1300,100.0,368,0,0,1,368,1,368,0.0,734.0,368,1.0,<=>
4883,ZMO1_ZMO1883,ZCP4_1299,97.444,313,8,0,1,313,1,313,0.0,635.0,313,1.0,<=>
4886,ZMO1_ZMO1884,ZCP4_1298,100.0,211,0,0,1,211,1,211,1.26e-162,443.0,211,1.0,<=>
4887,ZMO1_ZMO1885,ZCP4_1297,99.441,358,2,0,1,358,1,358,0.0,732.0,358,1.0,<=>
4888,ZMO1_ZMO1886,ZCP4_1296,99.729,369,1,0,1,369,1,369,0.0,722.0,369,1.0,<=>
4890,ZMO1_ZMO1887,ZCP4_1295,98.936,188,2,0,1,188,1,188,2.19e-140,385.0,188,1.0,<=>
4893,ZMO1_ZMO1889,ZCP4_1293,100.0,291,0,0,1,291,1,291,0.0,600.0,291,1.0,<=>
4894,ZMO1_ZMO1890,ZCP4_1292,99.265,408,3,0,1,408,1,408,0.0,830.0,408,1.0,<=>
4898,ZMO1_ZMO1891,ZCP4_1291,100.0,465,0,0,1,465,1,465,0.0,950.0,465,1.0,<=>
4899,ZMO1_ZMO1892,ZCP4_1290,99.324,148,1,0,1,148,1,148,1.26e-110,306.0,148,1.0,<=>
4900,ZMO1_ZMO1895,ZCP4_1289,99.701,335,1,0,1,335,1,335,0.0,683.0,335,1.0,<=>
4902,ZMO1_ZMO1896,ZCP4_1288,100.0,305,0,0,1,305,1,305,0.0,602.0,305,1.0,<=>
4904,ZMO1_ZMO1897,ZCP4_1287,99.81,527,1,0,1,527,1,527,0.0,1050.0,527,1.0,<=>
4906,ZMO1_ZMO1898,ZCP4_1286,100.0,115,0,0,1,115,1,115,3.26e-81,229.0,115,1.0,<=>
4907,ZMO1_ZMO1899,ZCP4_1284,100.0,323,0,0,1,323,1,323,0.0,654.0,323,1.0,<=>
4908,ZMO1_ZMO1900,ZCP4_1283,99.715,351,1,0,1,351,1,351,0.0,708.0,351,1.0,<=>
4909,ZMO1_ZMO2031,ZCP4_1282,100.0,59,0,0,1,59,1,59,5.24e-41,124.0,59,1.0,<=>
4910,ZMO1_ZMO1901,ZCP4_1281,99.412,340,2,0,18,357,1,340,0.0,691.0,357,0.9523809523809523,<=>
4911,ZMO1_ZMO1902,ZCP4_1280,99.174,242,2,0,1,242,1,242,0.0,495.0,242,1.0,<=>
4912,ZMO1_ZMO1903,ZCP4_1279,100.0,308,0,0,1,308,1,308,0.0,624.0,308,1.0,<=>
4913,ZMO1_ZMO1904,ZCP4_1278,100.0,355,0,0,9,363,1,355,0.0,716.0,363,0.977961432506887,<=>
4914,ZMO1_ZMO1905,ZCP4_1277,99.118,340,3,0,1,340,1,340,0.0,687.0,340,1.0,<=>
4915,ZMO1_ZMO1906,ZCP4_1275,100.0,179,0,0,1,179,1,179,1.7200000000000001e-133,367.0,179,1.0,<=>
4916,ZMO1_ZMO1907,ZCP4_1274,98.964,869,9,0,1,869,1,869,0.0,1751.0,869,1.0,<=>
4917,ZMO1_ZMO1908,ZCP4_1273,100.0,148,0,0,17,164,1,148,1.9e-111,309.0,164,0.9024390243902439,<=>
4918,ZMO1_ZMO1909,ZCP4_1272,100.0,179,0,0,1,179,1,179,1.88e-132,364.0,179,1.0,<=>
4919,ZMO1_ZMO1910,ZCP4_1271,100.0,220,0,0,1,220,1,220,1.86e-160,438.0,220,1.0,<=>
4920,ZMO1_ZMO1911,ZCP4_1270,99.471,189,1,0,1,189,1,189,8.339999999999999e-142,389.0,189,1.0,<=>
4921,ZMO1_ZMO1912,ZCP4_1269,99.454,366,2,0,1,366,1,366,0.0,737.0,366,1.0,<=>
4925,ZMO1_ZMO1913,ZCP4_1268,99.051,316,3,0,1,316,1,316,0.0,644.0,316,1.0,<=>
4926,ZMO1_ZMO1914,ZCP4_1267,99.674,307,1,0,1,307,1,307,0.0,620.0,307,1.0,<=>
4928,ZMO1_ZMO1915,ZCP4_1266,98.947,475,5,0,1,475,1,475,0.0,964.0,475,1.0,<=>
4930,ZMO1_ZMO1916,ZCP4_1265,98.14,215,4,0,1,215,1,215,8.68e-162,441.0,215,1.0,<=>
4931,ZMO1_ZMO1917,ZCP4_1264,98.103,369,7,0,34,402,1,369,0.0,744.0,402,0.917910447761194,<=>
4934,ZMO1_ZMO1918,ZCP4_1263,99.05,421,4,0,1,421,32,452,0.0,870.0,421,1.0,<=>
4937,ZMO1_ZMO1919,ZCP4_1262,99.408,169,1,0,1,169,1,169,2.14e-125,345.0,169,1.0,<=>
4938,ZMO1_ZMO1920,ZCP4_1261,100.0,139,0,0,1,139,1,139,2.3699999999999998e-94,265.0,139,1.0,<=>
4939,ZMO1_ZMO1921,ZCP4_1260,98.615,722,10,0,1,722,1,722,0.0,1467.0,722,1.0,<=>
4942,ZMO1_ZMO1922,ZCP4_1259,99.784,464,1,0,1,464,1,464,0.0,958.0,464,1.0,<=>
4943,ZMO1_ZMO1923,ZCP4_1258,98.982,491,5,0,1,491,1,491,0.0,1004.0,491,1.0,<=>
4944,ZMO1_ZMO1924,ZCP4_1257,99.685,317,1,0,1,317,1,317,0.0,654.0,317,1.0,<=>
4945,ZMO1_ZMO1925,ZCP4_1256,99.484,581,3,0,1,581,1,581,0.0,1185.0,581,1.0,<=>
4946,ZMO1_ZMO1927,ZCP4_1255,99.372,637,4,0,1,637,1,637,0.0,1290.0,637,1.0,<=>
4948,ZMO1_ZMO1929,ZCP4_1253,99.816,544,1,0,1,544,1,544,0.0,1066.0,546,0.9963369963369964,<=>
4975,ZMO1_ZMO1955,ZCP4_1252,99.109,561,5,0,1,561,1,561,0.0,1151.0,561,1.0,<=>
4976,ZMO1_ZMO1956,ZCP4_1251,99.283,558,4,0,1,558,1,558,0.0,1115.0,558,1.0,<=>
4977,ZMO1_ZMO1957,ZCP4_1250,100.0,393,0,0,1,393,1,393,0.0,809.0,393,1.0,<=>
4980,ZMO1_ZMO1958,ZCP4_1249,98.571,140,2,0,1,140,1,140,1.4100000000000001e-103,288.0,140,1.0,<=>
4981,ZMO1_ZMO1959,ZCP4_1248,98.818,1015,12,0,1,1015,1,1015,0.0,2034.0,1015,1.0,<=>
4982,ZMO1_ZMO1960,ZCP4_1247,98.611,432,6,0,1,432,1,432,0.0,865.0,432,1.0,<=>
4983,ZMO1_ZMO1961,ZCP4_1246,99.479,384,2,0,1,384,1,384,0.0,778.0,384,1.0,<=>
4984,ZMO1_ZMO1962,ZCP4_1245,98.729,472,6,0,1,472,1,472,0.0,950.0,472,1.0,<=>
4995,ZMO1_ZMO1963,ZCP4_1244,100.0,429,0,0,1,429,1,429,0.0,894.0,429,1.0,<=>
4996,ZMO1_ZMO1964,ZCP4_1243,99.376,481,3,0,1,481,1,481,0.0,984.0,481,1.0,<=>
4998,ZMO1_ZMO1965,ZCP4_1242,96.249,853,32,0,1,853,1,853,0.0,1658.0,853,1.0,<=>
4999,ZMO1_ZMO1966,ZCP4_1241,82.067,329,59,0,1,329,1,329,0.0,512.0,329,1.0,<=>
5000,ZMO1_ZMO1967,ZCP4_1240,98.033,305,6,0,2,306,1,305,0.0,618.0,306,0.9967320261437909,<=>
5001,ZMO1_ZMO1969,ZCP4_1239,99.405,336,2,0,1,336,1,336,0.0,662.0,336,1.0,<=>
5071,ZMO1_ZMO1970,ZCP4_1238,99.267,273,2,0,1,273,1,273,0.0,555.0,273,1.0,<=>
5072,ZMO1_ZMO1954,ZCP4_1237,98.606,287,4,0,1,287,1,287,0.0,570.0,287,1.0,<=>
5073,ZMO1_ZMO1973,ZCP4_1236,97.653,213,5,0,1,213,1,213,2.83e-150,412.0,213,1.0,<=>
5074,ZMO1_ZMO1974,ZCP4_1235,99.007,302,3,0,1,302,1,302,0.0,621.0,302,1.0,<=>
5078,ZMO1_ZMO1975,ZCP4_1234,98.387,310,5,0,1,310,1,310,0.0,619.0,310,1.0,<=>
5079,ZMO1_ZMO1976,ZCP4_1233,99.298,285,2,0,1,285,1,285,0.0,588.0,285,1.0,<=>
5080,ZMO1_ZMO1977,ZCP4_1232,99.792,481,1,0,1,481,1,481,0.0,943.0,481,1.0,<=>
5088,ZMO1_ZMO1978,ZCP4_1231,99.678,311,1,0,1,311,1,311,0.0,625.0,311,1.0,<=>
5089,ZMO1_ZMO1979,ZCP4_1230,100.0,266,0,0,1,266,1,266,0.0,542.0,266,1.0,<=>
5098,ZMO1_ZMO1980,ZCP4_1229,98.643,221,3,0,1,221,1,221,5.08e-162,442.0,221,1.0,<=>
5099,ZMO1_ZMO1981,ZCP4_1228,98.873,621,7,0,1,621,1,621,0.0,1261.0,621,1.0,<=>
5101,ZMO1_ZMO1983,ZCP4_1227,100.0,329,0,0,1,329,1,329,0.0,673.0,329,1.0,<=>
5102,ZMO1_ZMO1984,ZCP4_1226,99.695,328,1,0,1,328,1,328,0.0,681.0,328,1.0,<=>
5107,ZMO1_ZMO1986,ZCP4_1224,99.502,803,4,0,1,803,1,803,0.0,1641.0,803,1.0,<=>
5116,ZMO1_ZMO1988,ZCP4_1223,99.539,434,2,0,1,434,1,434,0.0,865.0,434,1.0,<=>
5120,ZMO1_ZMO1989,ZCP4_1222,100.0,165,0,0,2,166,1,165,3.72e-122,337.0,166,0.9939759036144579,<=>
5121,ZMO1_ZMO1992,ZCP4_1221,98.712,233,3,0,1,233,1,233,3.84e-174,474.0,233,1.0,<=>
5123,ZMO1_ZMO1993,ZCP4_1220,99.096,332,3,0,1,332,1,332,0.0,669.0,332,1.0,<=>
5127,ZMO1_ZMO1996,ZCP4_1219,100.0,418,0,0,1,418,1,418,0.0,846.0,418,1.0,<=>
5131,ZMO1_ZMO1997,ZCP4_1218,100.0,151,0,0,1,151,1,151,8.38e-110,305.0,151,1.0,<=>
5132,ZMO1_ZMO1998,ZCP4_1217,98.551,345,5,0,1,345,1,345,0.0,690.0,345,1.0,<=>
