Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX7101024	SRR10400959	2020-07-11 10:33:20	2019-11-06 10:15:29	35458017	8935420284	35458017	252	3432		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/400/SRR10400959/SRR10400959.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613281	SAMN13198731	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150214							no					GEO	SRA991514		public	957D67D3A71850D28F01D0071DF2E0C7	C6D5BF46CF209D539F1BC8BE3300AC85		
SRX7101025	SRR10400960	2020-07-11 10:33:20	2019-11-06 10:14:33	36397642	9172205784	36397642	252	3506		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400960/SRR10400960.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613282	SAMN13198727	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150215							no					GEO	SRA991514		public	C8B842206E4F1BFE5F4536A6182BAED1	EC6B3DC02D2165EE54A52A1CCA806312		
SRX7101026	SRR10400961	2020-07-11 10:33:20	2019-11-06 10:12:48	32142905	8100012060	32142905	252	3122		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400961/SRR10400961.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613283	SAMN13198726	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150216							no					GEO	SRA991514		public	D45DA8319BF957E5BEF492B85FFA1F87	86EE181FFE96BF8EA61BA28B34D4B0F2		
SRX7101027	SRR10400962	2020-07-11 10:33:20	2019-11-06 10:20:14	36165886	9113803272	36165886	252	3476		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/400/SRR10400962/SRR10400962.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613284	SAMN13198725	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150217							no					GEO	SRA991514		public	AEB9701D1A43CAE44CA1C66BD13F5402	A0C9E62660B1B2ED715B51027894B1EF		
SRX7101028	SRR10400963	2020-07-11 10:33:20	2019-11-06 10:16:27	38587949	9724163148	38587949	252	3669		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400963/SRR10400963.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613285	SAMN13198724	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150218							no					GEO	SRA991514		public	1228FB5B35D9E537ECA0598712761923	D3ABD27714BB176FD0646430A8C62261		
SRX7101029	SRR10400964	2020-07-11 10:33:20	2019-11-06 10:17:46	41120555	10362379860	41120555	252	3948		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/400/SRR10400964/SRR10400964.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613286	SAMN13198723	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150219							no					GEO	SRA991514		public	BA8EAD1F041CB35E02B517736E57E973	DFE00C486BB090CFDC2E5EB64F79F9E9		
SRX7101030	SRR10400965	2020-07-11 10:33:20	2019-11-06 10:16:35	36471868	9190910736	36471868	252	3476		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400965/SRR10400965.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613287	SAMN13198722	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150220							no					GEO	SRA991514		public	606FB6F963A9460E9C67102B5E8E658E	2EC2C555BBA54285BEDD8634785B213C		
SRX7101031	SRR10400966	2020-07-11 10:33:20	2019-11-06 10:16:00	35245167	8881782084	35245167	252	3377		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400966/SRR10400966.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613288	SAMN13198690	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150221							no					GEO	SRA991514		public	E219A816AA9070C1C25273BAF22325AB	758BFDA61A9FBFF4679E3C7C7EB0B59F		
SRX7101032	SRR10400967	2020-07-11 10:33:20	2019-11-06 10:17:57	38476340	9696037680	38476340	252	3675		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400967/SRR10400967.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613289	SAMN13198689	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150222							no					GEO	SRA991514		public	D618C4AB2DED2DAD8E6E6603FDA46EE0	302C61659C045C2744C606E1FD8B2C9D		
SRX7101033	SRR10400968	2020-07-11 10:33:20	2019-11-06 10:18:44	38077568	9595547136	38077568	252	3625		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400968/SRR10400968.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613290	SAMN13198688	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150223							no					GEO	SRA991514		public	B667ECD09C7844C6CDD5ADAE415038D7	5CA31309FE441858674553862A2ECE56		
SRX7101034	SRR10400969	2020-07-11 10:33:20	2019-11-06 10:22:13	40397480	10180164960	40397480	252	3844		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/400/SRR10400969/SRR10400969.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613291	SAMN13198687	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150224							no					GEO	SRA991514		public	D62D306816F5ADC911FBCFCCCF5F144C	DFD063030D99126C90E519C96A45A8F1		
SRX7101035	SRR10400970	2020-07-11 10:33:20	2019-11-06 10:18:31	34433857	8677331964	34433857	252	3234		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400970/SRR10400970.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613292	SAMN13198686	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150225							no					GEO	SRA991514		public	C62CD358604F4AB3561E36619F822CCA	7B21818D04E50066B05C07769860BDDE		
SRX7101036	SRR10400971;SRR10400972;SRR10400973	2020-07-11 10:33:20	2019-11-06 10:04:27	3928241	200340291	0	51	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400973/SRR10400973.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613293	SAMN13198685	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150226							no					GEO	SRA991514		public	DEC5BEC893530481D453E9FBEB22FE30	8112414744CF01CBF377BAEE38FC716A		
SRX7101037	SRR10400974;SRR10400975;SRR10400976	2020-07-11 10:33:20	2019-11-06 10:05:26	5072376	258691176	0	51	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400976/SRR10400976.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613294	SAMN13198684	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150227							no					GEO	SRA991514		public	E74F04511B22C6D8D2B71BEAC5129425	68C6DEDFCE24698ECE2CDD4B8F1F5B9E		
SRX7101038	SRR10400977;SRR10400978;SRR10400979	2020-07-11 10:33:20	2019-11-06 10:06:46	3526072	179829672	0	51	57		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10400/SRR10400979/SRR10400979.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613295	SAMN13198683	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150228							no					GEO	SRA991514		public	C8728478313F0E63DF031AF2F9D4B5BD	B9878ED7E28717D7F681553A182BF4EF		
SRX7101039	SRR10400980;SRR10400981;SRR10400982	2020-07-11 10:33:20	2019-11-06 10:08:30	4338395	221258145	0	51	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10400/SRR10400982/SRR10400982.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613296	SAMN13198682	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150229							no					GEO	SRA991514		public	A2B9EE5E76695415584CF3333A5A3B0A	54A2060BD03F12DB57C93D5D1DA38CFB		
SRX7101040	SRR10400983;SRR10400984;SRR10400985	2020-07-11 10:33:20	2019-11-06 10:09:15	3815956	194613756	0	51	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10400/SRR10400985/SRR10400985.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613297	SAMN13198681	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150230							no					GEO	SRA991514		public	ADBE2A6E044FEE8F47A1510B50617838	7B4A837FF85B05AF142870E2C1C3F22D		
SRX7101041	SRR10400986;SRR10400987;SRR10400988	2020-07-11 10:33:20	2019-11-06 10:10:19	3460444	176482644	0	51	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10400/SRR10400988/SRR10400988.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP228586	PRJNA587699	3.0	587699	SRS5613298	SAMN13198680	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM4150231							no					GEO	SRA991514		public	9A5EC7599D7447B0D1B9E45BE0EF933A	6668C7D77FD427F1E081ED89ADA38019		
SRX7551986	SRR10882950	2024-01-13 00:16:21	2020-01-14 09:01:05	6757618	2027285400	6757618	300	767		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR010/10882/SRR10882950/SRR10882950.lite.1	RM-1_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989451	SAMN13832388	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RM-1							no					HUBEI UNIVERSITY	SRA1025788		public	012545E317A604C1656B7FE74757B5D5	C207425789D6AAE9F1EBA657408B8BD3		
SRX7551987	SRR10882949	2024-01-13 00:16:21	2020-01-14 09:13:11	6423648	1927094400	6423648	300	738		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR010/10882/SRR10882949/SRR10882949.lite.1	RM-2_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989452	SAMN13832389	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RM-2							no					HUBEI UNIVERSITY	SRA1025788		public	B54BF1346F891F0BF25068BD28303474	EC3E0FA1D819CE3C2FD329481CEDF2D8		
SRX7551988	SRR10882948	2024-01-13 00:16:21	2020-01-14 09:00:15	4264158	1279247400	4264158	300	479		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR010/10882/SRR10882948/SRR10882948.lite.1	RM-8Mg-1_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989453	SAMN13832390	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RM-8Mg-1							no					HUBEI UNIVERSITY	SRA1025788		public	C3A076F20CF0D22B2ECA569331F786BA	FFCCB9AA0926E863302B536FBB2F54CF		
SRX7551989	SRR10882947	2024-01-13 00:16:21	2020-01-14 09:02:08	5796894	1739068200	5796894	300	661		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR010/10882/SRR10882947/SRR10882947.lite.1	RM-8Mg-2_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989454	SAMN13832391	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RM-8Mg-2							no					HUBEI UNIVERSITY	SRA1025788		public	48F6F285E3141FA5039B9EB6F6A3D10F	E84B5C30DA29BE9BD44B7FC30BDB8396		
SRX7551990	SRR10882946	2024-01-13 00:16:21	2020-01-14 09:03:45	6033161	1809948300	6033161	300	688		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10882/SRR10882946/SRR10882946.lite.1	RMBD-1_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989455	SAMN13832392	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RMBD-1							no					HUBEI UNIVERSITY	SRA1025788		public	88AFD0A549242FC7F0CFDEC3F83ED4E7	AAC15C8D5E2B2058298E755CC1A422CF		
SRX7551991	SRR10882945	2024-01-13 00:16:21	2020-01-14 09:01:27	5273755	1582126500	5273755	300	602		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR010/10882/SRR10882945/SRR10882945.lite.1	RMBD-2_combined	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP241864	PRJNA601020		601020	SRS5989456	SAMN13832393	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	RMBD-2							no					HUBEI UNIVERSITY	SRA1025788		public	1034320A76C69BD43471EED0F0218528	18B9F0E2834C266ACA47025F0C5AA918		
SRX8694706	SRR12180140	2024-07-08 00:02:31	2020-07-09 07:40:13	3830848	1149254400	3830848	300	353		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180140/SRR12180140.lite.1	pH3.8-ZM4-1-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973231	SAMN15486754	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH3.8-ZM4-1-1							no					HUBEI UNIVERSITY	SRA1096659		public	0D29D38EEA3940E35A57F463601D0356	7FE13F5B0D5765D3C553FAA4598DE235		
SRX8694707	SRR12180139	2024-07-08 00:02:32	2020-07-09 07:40:28	4391994	1317598200	4391994	300	410		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180139/SRR12180139.lite.1	pH3.8-ZM4-1-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973232	SAMN15486755	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH3.8-ZM4-1-2							no					HUBEI UNIVERSITY	SRA1096659		public	57396D03A4AD50D70DF2032045190897	9CCBB3F9E0311ED684EF7DC0C9BB6DFD		
SRX8694708	SRR12180138	2024-07-08 00:02:32	2020-07-09 07:42:58	4378565	1313569500	4378565	300	407		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180138/SRR12180138.lite.1	pH3.8-ZM4-3-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973233	SAMN15486764	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH3.8-ZM4-3-1							no					HUBEI UNIVERSITY	SRA1096659		public	6118E65A093BC051F11EBAABBDD103B0	CCC2BF26BAA43C820B7A19FC67EED4B2		
SRX8694709	SRR12180137	2024-07-08 00:02:32	2020-07-09 07:40:10	4243471	1273041300	4243471	300	388		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180137/SRR12180137.lite.1	pH3.8-ZM4-3-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973234	SAMN15486765	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH3.8-ZM4-3-2							no					HUBEI UNIVERSITY	SRA1096659		public	2CAB3097BD4A56CD0B70EFF50F57032D	238832460DC6EFE100762DF527F82A21		
SRX8694710	SRR12180136	2024-07-08 00:02:32	2020-07-09 07:39:45	5316375	1594912500	5316375	300	490		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180136/SRR12180136.lite.1	pH6.2-ZM4-1-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973235	SAMN15486766	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-ZM4-1-1							no					HUBEI UNIVERSITY	SRA1096659		public	4A25DC8F8271F405BD0C832E0B4069BA	E42CBA4F3EB837063403494825EEFDAE		
SRX8694711	SRR12180135	2024-07-08 00:02:32	2020-07-09 07:49:32	4168553	1250565900	4168553	300	380		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180135/SRR12180135.lite.1	pH6.2-ZM4-1-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973236	SAMN15486767	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-ZM4-1-2							no					HUBEI UNIVERSITY	SRA1096659		public	E009F6BAE081493D4D7ADDDA18FBAD5F	1A85FEAC676DD04F841A5B6FDC6E28D3		
SRX8694712	SRR12180134	2024-07-08 00:02:32	2020-07-09 07:40:16	4957862	1487358600	4957862	300	467		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180134/SRR12180134.lite.1	pH6.2-3.5M-1-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973237	SAMN15486768	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.5M-1-1							no					HUBEI UNIVERSITY	SRA1096659		public	8958CA68903960107EC9B29EA4E8FDBF	D44ED833653396DE7AAB79419F6A5426		
SRX8694713	SRR12180133	2024-07-08 00:02:32	2020-07-09 07:46:33	3869558	1160867400	3869558	300	363		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180133/SRR12180133.lite.1	pH6.2-3.5M-1-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973238	SAMN15486769	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.5M-1-2							no					HUBEI UNIVERSITY	SRA1096659		public	B57F8233109E713DB6760C3FBE0F6891	9E23561D24FD5864507711EF63F4171A		
SRX8694714	SRR12180132	2024-07-08 00:02:32	2020-07-09 07:49:44	4182219	1254665700	4182219	300	384		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180132/SRR12180132.lite.1	pH6.2-3.5M-3-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973239	SAMN15486770	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.5M-3-1							no					HUBEI UNIVERSITY	SRA1096659		public	F9761AB24315209FF078CAD20FCDAA92	31BF6FDC204E7CB7660378653A38FAB5		
SRX8694715	SRR12180131	2024-07-08 00:02:32	2020-07-09 07:40:04	4433007	1329902100	4433007	300	410		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180131/SRR12180131.lite.1	pH6.2-3.5M-3-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973240	SAMN15486771	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.5M-3-2							no					HUBEI UNIVERSITY	SRA1096659		public	62AFE31D49DFD1B0779E60BA7AC4242B	E3F68E483847F08730C2895470555EB3		
SRX8694716	SRR12180130	2024-07-08 00:02:32	2020-07-09 07:39:55	4130502	1239150600	4130502	300	382		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180130/SRR12180130.lite.1	pH6.2-3.6M-1-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973241	SAMN15486772	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.6M-1-1							no					HUBEI UNIVERSITY	SRA1096659		public	4B06009654A911BF1FFDAB2E4B88389A	7039E7E02BE0C1E523F9D95F3AF819D2		
SRX8694717	SRR12180129	2024-07-08 00:02:33	2020-07-09 07:39:46	4957663	1487298900	4957663	300	460		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180129/SRR12180129.lite.1	pH6.2-3.6M-1-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973242	SAMN15486773	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.6M-1-2							no					HUBEI UNIVERSITY	SRA1096659		public	81CDDD7CB38D8CFC7947580C43ACFBC7	4D6BD44607A3EB8A210577B4F45E7ABC		
SRX8694718	SRR12180128	2024-07-08 00:02:33	2020-07-09 07:49:38	4258353	1277505900	4258353	300	397		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180128/SRR12180128.lite.1	pH3.8-3.5M-2-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973243	SAMN15486756	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH3.8-3.5M-2-1							no					HUBEI UNIVERSITY	SRA1096659		public	31241C705450F6DD7BEDABD9F73009BE	69D049116E57ECF561977BBF75760D19		
SRX8694719	SRR12180127	2024-07-08 00:02:33	2020-07-09 07:49:20	4146953	1244085900	4146953	300	386		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180127/SRR12180127.lite.1	pH6.2-3.6M-2-1	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973244	SAMN15486774	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.6M-2-1							no					HUBEI UNIVERSITY	SRA1096659		public	0157E4D5C6421CD4A3D7042753860D42	9658509CEBB7D02F33C57909254541A9		
SRX8694720	SRR12180126	2024-07-08 00:02:33	2020-07-09 07:41:24	3749418	1124825400	3749418	300	344		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR012/12180/SRR12180126/SRR12180126.lite.1	pH6.2-3.6M-2-2	RNA-Seq	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP271015	PRJNA644990		644990	SRS6973245	SAMN15486775	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	pH6.2-3.6M-2-2							no					HUBEI UNIVERSITY	SRA1096659		public	8A049E4E60FF4D2A14CC7B856339C393	7D558D14EA3460AD1AF312B542691A07		
